9040.3259928,0.4647409
9040.3259928,0.4776467
9040.3444514,0.4706805
9040.3444514,0.478527
9040.3444514,0.4769993
9040.3444514,0.4714467
9040.1768164,0.4725044
9040.3352221,0.4763272
9040.3352221,0.4863985
9040.3444514,0.4648001
9040.3444514,0.4665971
9040.3444514,0.4644718
9040.3352221,0.4739826
9040.2869419,0.4778452
9040.3352221,0.4778677
9040.3444514,0.4717565
9040.3444514,0.4737865
9040.3444514,0.4727705
9040.3352221,0.4656225
9040.3252472,0.4733095
9040.3352221,0.4759277
9040.3444514,0.466369
9040.310471,0.4683318
9040.3444514,0.4716303
9040.4361764,0.4803169
9040.4361764,0.4770048
9040.3444514,0.4826188
9040.3352221,0.476191
9040.3352221,0.4798534
9040.3444514,0.4796965
