92155680.2318,0.7923725
92156025.3551,0.7835131
92155040.5435,0.787309
92156665.0434,0.7768358
92156350.3976,0.7867724
92156665.0434,0.7743458
92155040.5435,0.7917308
92154715.501,0.7923072
92155040.5435,0.7889085
92154715.501,0.7872716
92155040.5435,0.7883534
92154715.501,0.7796798
92154715.501,0.7832302
92154715.501,0.7960053
92154715.501,0.7756735
92154715.501,0.7840786
92155040.5435,0.778721
92154715.501,0.7840421
92155355.1893,0.781677
92154715.501,0.7779847
92154715.501,0.7885931
92155700.3125,0.787665
92155365.5861,0.777301
92154715.501,0.7916345
92157374.1115,0.7844016
92154715.501,0.7965725
92155355.1893,0.7797605
92155700.3125,0.7760911
92155365.5861,0.7826056
92154715.501,0.7827403
