20177.274107,15.836368
20173.871740,15.659818
20173.532371,16.127439
20173.871740,15.432540
20178.211142,15.694542
20177.222015,15.807063
20175.344415,15.877113
20172.910109,15.930100
20172.910109,16.382613
20172.910109,16.119414
20180.696709,15.706094
20177.222015,15.448697
20174.809201,15.631961
20176.080021,15.897016
20172.910109,16.007985
20173.532371,15.802354
20178.270323,16.303556
20172.910109,15.571495
20180.897507,15.411925
20172.910109,15.796592
20176.268281,15.826982
20172.910109,16.279659
20177.244353,16.015874
20177.886659,15.909004
20178.760346,15.765495
20172.910109,15.764032
20177.446285,16.234409
20175.877124,15.721043
20176.268281,15.688398
20176.817872,16.232528
20176.080021,16.420868
20177.651881,16.126760
20172.910109,15.843202
20173.871740,15.784084
20176.080021,15.757529
20176.268281,15.648423
20175.014409,16.410612
20172.910109,15.966486
20172.910109,15.686615
20172.910109,15.679727
20177.869270,15.343498
20176.705692,15.587761
20172.910109,15.701168
20174.661382,15.725374
20177.523442,15.903509
20176.390773,15.881127
20172.910109,15.688305
20176.310531,15.581857
20178.679840,15.687012
20176.908247,16.200251
