205.060779,2.658489
209.390922,2.623264
207.250900,2.675452
206.700334,2.688380
204.954646,2.692688
205.057299,2.671385
207.973642,2.665521
205.101865,2.648574
205.069293,2.623646
205.091205,2.652443
205.018932,2.638891
205.054226,2.681248
205.188252,2.673053
205.000095,2.630434
204.966088,2.637898
206.512997,2.683379
205.271991,2.698240
204.884802,2.662201
206.342049,2.660332
209.458997,2.705559
206.449641,2.641682
206.122719,2.726268
208.016231,2.702680
205.064422,2.650960
205.137808,2.663592
211.463325,2.662689
205.156547,2.655629
205.870020,2.686176
205.131099,2.693721
204.937998,2.629875
206.201535,2.660878
204.988649,2.672551
204.987985,2.655231
204.985736,2.644956
205.269058,2.652332
205.040726,2.709140
205.250381,2.683335
207.614350,2.636825
204.944836,2.638729
206.549720,2.652843
205.060297,2.664018
207.315192,2.663345
206.590740,2.704914
205.033947,2.686337
208.762658,2.704485
211.562688,2.670336
207.250968,2.663207
205.160431,2.657337
204.960068,2.673201
205.047442,2.634153
