20379.262030,1.902890
20379.057676,1.932416
20379.109427,1.880046
20379.523196,1.889625
20379.716843,1.949411
20380.141277,1.918428
20379.022985,1.928991
20379.019774,1.927155
20379.606088,1.966469
20380.205512,1.890459
20379.851605,1.914619
20378.817040,1.919776
20379.718963,1.978008
20379.109427,1.919984
20380.094580,1.966135
20379.004050,1.921316
20378.985593,1.927765
20378.837698,1.916671
20378.971202,1.928544
20379.093904,1.918418
20379.263562,1.953060
20379.162447,1.916013
20379.168843,1.901855
20379.017380,1.965096
20379.148422,1.921636
20379.257556,1.986162
20379.237762,1.912057
20379.032042,1.931431
20379.517690,1.890873
20380.376159,1.926833
20379.642218,1.924871
20378.676618,1.929020
20379.421068,1.921513
20378.837698,1.939210
20379.108408,1.905967
20378.757171,1.899076
20379.473479,1.917634
20379.109427,1.922780
20379.077145,1.926738
20379.233463,1.923949
20379.022985,1.948928
20378.899236,1.870184
20379.060676,1.895438
20379.084021,1.901671
20379.306628,1.928749
20379.162447,1.921648
20379.791860,1.896708
20378.818363,1.925813
20380.103819,1.928367
20378.757171,1.942925
