690421.650498,0.905947
690421.650498,0.9162913
690424.137323,0.9091634
690421.650498,0.9069009
690421.650498,0.9090315
690421.650498,0.9025287
690421.650498,0.9037313
690421.650498,0.9141196
690421.650498,0.9156367
690424.137323,0.9010795
690421.650498,0.9152297
690424.137323,0.9115304
690421.650498,0.8924071
690424.137323,0.9024063
690421.650498,0.9098605
690421.650498,0.9083567
690424.137323,0.9114978
690421.650498,0.9092557
690424.137323,0.9187179
690424.137323,0.9077004
690421.650498,0.9188175
690421.650498,0.9086234
690421.650498,0.9031114
690421.650498,0.9114629
690424.137323,0.9105272
690421.650498,0.9069235
690421.650498,0.9170882
690421.650498,0.9158719
690421.650498,0.9095059
690421.650498,0.910416
