18976.9335455,0.9998251
18977.8498942,0.9914274
18978.6107534,0.9870943
18979.9171557,0.9978052
18979.3322552,0.9966367
18980.6568848,0.9792059
18976.5566857,1.0023458
18977.5277337,0.9958594
18979.5287479,0.9904165
18978.6664042,0.9947905
18980.2555998,0.9846725
18980.2881737,0.9839813
18976.772248,1.0003634
18977.0482209,1.000578
18979.1335854,0.9888931
18980.0967737,0.9956733
18979.6420026,0.9920075
18979.884265,0.994561
18976.1436982,1.0024696
18977.2865001,1.0065865
18981.2177279,0.9971425
18980.7136013,0.9934266
18981.0546991,0.9927259
18979.8112163,0.9913267
18977.0982311,0.990507
18977.1865009,1.0014537
18980.4570124,1.0030196
18980.2104539,0.998584
18981.1685183,0.9955159
18980.8642185,1.0036581
