92155680.2318,0.7799313
92156665.0434,0.7940815
92155040.5435,0.7866302
92156665.0434,0.7829331
92157660.2517,0.7864593
92156665.0434,0.7779713
92155040.5435,0.7894535
92154715.501,0.7959904
92154715.501,0.7821192
92154715.501,0.7878764
92155040.5435,0.7880591
92154715.501,0.7825262
92155355.1893,0.7802351
92154715.501,0.7848453
92156064.2574,0.797072
92154715.501,0.7770095
92155040.5435,0.7842819
92154715.501,0.7801555
92155355.1893,0.794578
92154715.501,0.793993
92154715.501,0.7861434
92155700.3125,0.7811952
92155365.5861,0.7919423
92154715.501,0.7809843
92156025.3551,0.7723463
92156025.3551,0.7867781
92155355.1893,0.7808971
92155700.3125,0.778886
92155365.5861,0.7859488
92154715.501,0.7789736
