434642.031811,0.6084657
434642.031811,0.6220151
434642.031811,0.6145762
434642.031811,0.6148157
434642.031811,0.5958972
434642.031811,0.6003021
434642.031811,0.6157513
434642.031811,0.6188201
434642.031811,0.6075652
434642.031811,0.608713
434642.031811,0.6183344
434642.031811,0.6114942
434642.031811,0.6146667
434642.031811,0.6176556
434642.031811,0.6172211
434642.031811,0.6279077
434642.031811,0.6021889
434642.031811,0.6141923
434642.031811,0.6062833
434642.031811,0.6141502
434642.031811,0.607669
434642.031811,0.6223483
434642.031811,0.6231485
434642.031811,0.6174859
434642.031811,0.6144951
434642.031811,0.6150865
434642.031811,0.6235987
434642.031811,0.6186188
434642.031811,0.6079468
434642.031811,0.6142209
