1,18601.947266,2399
2,18234.630859,5147
3,17846.712891,7895
4,17790.203125,10644
5,17784.341797,13393
6,17737.746094,16142
7,17672.175781,18891
8,17672.175781,21640
9,17672.175781,24389
10,17665.195312,27138
11,17662.949219,29887
12,17662.949219,32636
13,17662.949219,35383
14,17662.949219,38132
15,17662.949219,40878
16,17662.949219,43627
17,17662.949219,46376
18,17662.949219,49125
19,17662.949219,51873
20,17644.048828,54622
21,17644.048828,57371
22,17644.048828,60118
23,17644.048828,62867
24,17644.048828,65616
25,17644.048828,68365
26,17644.048828,71114
27,17644.048828,73863
28,17644.048828,76612
29,17644.048828,79361
30,17644.048828,82110
31,17644.048828,84859
32,17644.048828,87608
33,17644.048828,90357
34,17644.048828,93106
35,17644.048828,95855
36,17644.048828,98604
37,17644.048828,101353
38,17644.048828,104102
39,17644.048828,106851
40,17644.048828,109600
41,17644.048828,112349
42,17644.048828,115098
43,17644.048828,117847
44,17644.048828,120596
45,17644.048828,123345
46,17644.048828,126094
47,17644.048828,128843
48,17644.048828,131592
49,17644.048828,134341
50,17644.048828,137090
51,17644.048828,139839
52,17644.048828,142588
53,17644.048828,145337
54,17644.048828,148086
55,17644.048828,150835
56,17644.048828,153584
57,17644.048828,156333
58,17644.048828,159082
59,17644.048828,161831
60,17644.048828,164580
61,17644.048828,167329
62,17644.048828,170078
63,17644.048828,172827
64,17644.048828,175576
65,17644.048828,178325
66,17644.048828,181074
67,17644.048828,183823
68,17644.048828,186572
69,17644.048828,189321
70,17644.048828,192070
71,17644.048828,194819
72,17644.048828,197568
73,17644.048828,200317
74,17644.048828,203066
75,17644.048828,205815
76,17644.048828,208564
77,17644.048828,211313
78,17644.048828,214062
79,17644.048828,216811
80,17644.048828,219560
81,17644.048828,222309
82,17644.048828,225058
83,17644.048828,227807
84,17644.048828,230556
85,17644.048828,233305
86,17644.048828,236054
87,17644.048828,238803
88,17644.048828,241552
89,17644.048828,244301
90,17644.048828,247050
91,17644.048828,249799
92,17644.048828,252548
93,17644.048828,255297
94,17644.048828,258046
95,17644.048828,260795
96,17644.048828,263544
97,17644.048828,266293
98,17644.048828,269042
99,17644.048828,271791
17644.048828,758.700856
1,18622.492188,2399
2,18130.744141,5068
3,18066.490234,7736
4,17863.626953,10405
5,17755.421875,13074
6,17703.359375,15743
7,17703.359375,18412
8,17664.835938,21081
9,17646.933594,23750
10,17646.933594,26419
11,17646.933594,29088
12,17646.933594,31756
13,17646.933594,34425
14,17646.933594,37093
15,17646.933594,39762
16,17646.933594,42430
17,17646.933594,45099
18,17646.933594,47768
19,17646.933594,50437
20,17646.933594,53106
21,17642.794922,55774
22,17642.794922,58443
23,17642.728516,61112
24,17642.728516,63781
25,17642.728516,66450
26,17642.728516,69119
27,17642.728516,71788
28,17642.728516,74457
29,17642.728516,77126
30,17642.728516,79795
31,17642.728516,82464
32,17642.728516,85133
33,17642.728516,87802
34,17642.728516,90471
35,17642.728516,93140
36,17642.728516,95809
37,17642.728516,98478
38,17642.728516,101147
39,17642.728516,103816
40,17642.728516,106485
41,17642.728516,109154
42,17642.728516,111823
43,17642.728516,114492
44,17642.728516,117161
45,17642.728516,119830
46,17642.728516,122499
47,17642.728516,125168
48,17642.728516,127837
49,17642.728516,130506
50,17642.728516,133175
51,17638.240234,135844
52,17623.322266,138513
53,17623.322266,141182
54,17623.322266,143851
55,17623.322266,146520
56,17623.322266,149189
57,17623.322266,151858
58,17623.322266,154527
59,17620.517578,157196
60,17620.517578,159865
61,17620.517578,162534
62,17620.517578,165203
63,17620.517578,167872
64,17620.517578,170541
65,17620.517578,173210
66,17620.517578,175879
67,17620.517578,178548
68,17620.517578,181217
69,17620.517578,183886
70,17620.517578,186555
71,17620.517578,189224
72,17620.517578,191893
73,17620.517578,194562
74,17620.517578,197231
75,17620.517578,199900
76,17620.517578,202569
77,17620.517578,205238
78,17620.517578,207907
79,17620.517578,210576
80,17620.517578,213245
81,17620.517578,215914
82,17620.517578,218583
83,17620.517578,221252
84,17620.517578,223921
85,17620.517578,226590
86,17620.517578,229259
87,17620.517578,231928
88,17620.517578,234597
89,17620.517578,237266
90,17620.517578,239935
91,17620.517578,242604
92,17620.517578,245273
93,17620.517578,247942
94,17620.517578,250611
95,17620.517578,253280
96,17620.517578,255949
97,17620.517578,258618
98,17620.517578,261287
99,17620.517578,263956
100,17620.517578,266625
101,17620.517578,269294
102,17620.517578,271963
17620.517578,766.612415
1,18653.697266,2399
2,18261.074219,5164
3,18078.294922,7928
4,17895.185547,10692
5,17746.898438,13457
6,17740.380859,16222
7,17661.048828,18987
8,17661.048828,21752
9,17661.048828,24517
10,17661.048828,27282
11,17661.048828,30047
12,17661.048828,32812
13,17661.048828,35577
14,17661.048828,38340
15,17652.337891,41105
16,17652.337891,43870
17,17652.337891,46635
18,17652.337891,49400
19,17652.337891,52165
20,17652.337891,54930
21,17652.337891,57695
22,17652.337891,60460
23,17652.337891,63225
24,17652.337891,65990
25,17652.337891,68755
26,17652.337891,71520
27,17652.337891,74285
28,17652.337891,77050
29,17652.337891,79815
30,17652.337891,82580
31,17652.337891,85345
32,17652.337891,88110
33,17652.337891,90875
34,17652.337891,93640
35,17652.337891,96405
36,17652.337891,99170
37,17652.337891,101935
38,17652.337891,104700
39,17652.337891,107465
40,17652.337891,110230
41,17652.337891,112995
42,17652.337891,115760
43,17652.337891,118525
44,17652.337891,121290
45,17652.337891,124055
46,17652.337891,126820
47,17652.337891,129585
48,17652.337891,132350
49,17652.337891,135115
50,17652.337891,137880
51,17652.337891,140645
52,17652.337891,143410
53,17652.337891,146175
54,17642.072266,148940
55,17642.072266,151705
56,17642.072266,154470
57,17642.072266,157235
58,17642.072266,160000
59,17642.072266,162765
60,17642.072266,165530
61,17642.072266,168295
62,17642.072266,171060
63,17642.072266,173825
64,17642.072266,176590
65,17642.072266,179355
66,17642.072266,182120
67,17642.072266,184885
68,17642.072266,187650
69,17640.738281,190415
70,17640.738281,193180
71,17640.738281,195945
72,17640.738281,198710
73,17640.738281,201475
74,17640.738281,204240
75,17640.738281,207005
76,17640.738281,209770
77,17640.738281,212535
78,17640.738281,215300
79,17640.738281,218065
80,17640.738281,220830
81,17640.738281,223595
82,17640.738281,226360
83,17640.738281,229125
84,17640.738281,231890
85,17640.738281,234655
86,17640.738281,237420
87,17640.738281,240185
88,17640.738281,242950
89,17640.738281,245715
90,17640.738281,248480
91,17640.738281,251245
92,17640.738281,254010
93,17640.738281,256775
94,17640.738281,259540
95,17640.738281,262305
96,17640.738281,265070
97,17640.738281,267835
98,17640.738281,270600
17640.738281,760.801333
1,18729.472656,2399
2,18729.472656,5185
3,18729.472656,7971
4,17839.748047,10757
5,17733.117188,13544
6,17730.419922,16331
7,17715.224609,19118
8,17679.619141,21905
9,17679.619141,24692
10,17675.833984,27479
11,17675.833984,30266
12,17675.833984,33053
13,17674.462891,35840
14,17674.462891,38626
15,17674.462891,41413
16,17659.679688,44200
17,17650.160156,46987
18,17650.160156,49774
19,17650.160156,52561
20,17649.927734,55348
21,17649.927734,58135
22,17649.927734,60922
23,17649.927734,63709
24,17649.927734,66496
25,17649.927734,69283
26,17649.927734,72070
27,17634.365234,74857
28,17634.365234,77644
29,17634.365234,80431
30,17634.365234,83218
31,17634.365234,86005
32,17634.365234,88792
33,17634.365234,91579
34,17634.365234,94366
35,17634.365234,97153
36,17634.365234,99940
37,17634.365234,102727
38,17634.365234,105514
39,17634.365234,108301
40,17634.365234,111087
41,17634.365234,113874
42,17634.365234,116661
43,17634.365234,119448
44,17634.365234,122235
45,17634.365234,125022
46,17634.365234,127809
47,17634.365234,130596
48,17634.365234,133383
49,17634.365234,136170
50,17634.365234,138957
51,17634.365234,141744
52,17634.365234,144531
53,17634.365234,147318
54,17634.365234,150105
55,17634.365234,152892
56,17634.365234,155679
57,17634.365234,158466
58,17634.365234,161253
59,17634.365234,164040
60,17634.365234,166827
61,17634.365234,169614
62,17634.365234,172401
63,17634.365234,175188
64,17634.365234,177975
65,17634.365234,180762
66,17634.365234,183549
67,17634.365234,186336
68,17634.365234,189123
69,17634.365234,191910
70,17634.365234,194697
71,17634.365234,197484
72,17634.365234,200271
73,17634.365234,203058
74,17634.365234,205845
75,17634.365234,208632
76,17634.365234,211419
77,17634.365234,214206
78,17634.365234,216993
79,17634.365234,219780
80,17634.365234,222567
81,17634.365234,225354
82,17634.365234,228141
83,17634.365234,230928
84,17634.365234,233715
85,17634.365234,236502
86,17634.365234,239289
87,17634.365234,242076
88,17634.365234,244863
89,17634.365234,247650
90,17634.365234,250437
91,17634.365234,253224
92,17634.365234,256011
93,17634.365234,258798
94,17634.365234,261585
95,17634.365234,264372
96,17634.365234,267159
97,17634.365234,269946
17634.365234,748.125015
1,18829.078125,2399
2,18180.566406,5098
3,18067.671875,7796
4,17859.955078,10495
5,17745.906250,13196
6,17661.857422,15897
7,17661.857422,18598
8,17661.857422,21299
9,17629.830078,24000
10,17629.830078,26701
11,17629.830078,29402
12,17629.830078,32102
13,17629.830078,34802
14,17629.830078,37503
15,17629.830078,40204
16,17629.830078,42905
17,17629.830078,45606
18,17629.830078,48306
19,17629.830078,51007
20,17629.830078,53708
21,17629.830078,56409
22,17629.830078,59110
23,17629.830078,61811
24,17629.830078,64512
25,17629.830078,67213
26,17629.830078,69914
27,17629.830078,72615
28,17629.830078,75316
29,17629.830078,78017
30,17629.830078,80718
31,17629.830078,83419
32,17629.830078,86120
33,17629.830078,88821
34,17629.830078,91522
35,17629.830078,94223
