1,97.325924,2376
2,97.325924,5033
3,97.232241,7694
4,97.232241,10355
5,97.232241,13018
6,97.232241,15678
7,97.232241,18339
8,97.232241,21002
9,97.232241,23662
10,97.232241,26321
11,97.232241,28981
12,97.232241,31640
13,97.232241,34297
14,97.232241,36956
15,97.232241,39610
16,97.232241,42263
17,97.232241,44922
18,97.232241,47580
19,97.232241,50239
20,97.232241,52884
21,97.232241,55528
22,97.232241,58157
23,97.232241,60797
24,97.232241,63429
25,97.232241,66062
26,97.232241,68685
27,97.232241,71306
28,97.232241,73932
29,97.232241,76539
30,97.232241,79155
31,97.232241,81772
32,97.232241,84377
33,97.232241,86965
34,97.232241,89536
35,97.232241,92119
36,97.232241,94689
37,97.232241,97253
38,97.232241,99813
39,97.232241,102366
40,97.232241,104919
41,97.232241,107464
42,97.232241,110012
43,97.232241,112548
44,97.232241,115084
45,97.232241,117602
46,97.232241,120118
47,97.232241,122622
48,97.232241,125120
49,97.232241,127605
50,97.232241,130092
51,97.232241,132575
52,97.232241,135057
53,97.232241,137526
54,97.232241,139997
55,97.232241,142457
56,97.232241,144920
57,97.232241,147370
58,97.232241,149833
59,97.232241,152298
60,97.232241,154761
61,97.232241,157219
62,97.232241,159667
63,97.232241,162111
64,97.232241,164557
65,97.232241,167005
66,97.232241,169446
67,97.232241,171884
68,97.232241,174307
69,97.232241,176731
70,97.232241,179155
71,97.232241,181580
72,97.232241,184001
73,97.232241,186423
74,97.232241,188848
75,97.232241,191265
76,97.232241,193686
77,97.232241,196109
78,97.232241,198525
79,97.232241,200948
80,97.232241,203362
81,97.232241,205773
82,97.232241,208180
83,97.232241,210590
84,97.232241,213003
85,97.232241,215418
86,97.232241,217826
87,97.232241,220233
88,97.232241,222634
89,97.232241,225040
90,97.232241,227455
91,97.232241,229868
92,97.232241,232277
93,97.232241,234684
94,97.232241,237095
95,97.232241,239504
96,97.232241,241913
97,97.232241,244320
98,97.232241,246726
97.232241,2.177005
1,97.325924,2376
2,97.232241,5003
3,97.232241,7639
4,97.232241,10276
5,97.232241,12914
6,97.232241,15549
7,97.232241,18182
8,97.232241,20820
9,97.232241,23457
10,97.232241,26090
11,97.232241,28724
12,97.232241,31359
13,97.232241,33994
14,97.232241,36626
15,97.232241,39254
16,97.232241,41883
17,97.232241,44514
18,97.232241,47149
19,97.232241,49778
