2584.824011,1.436735
2584.824011,1.479203
2584.824011,1.448669
2584.824011,1.455275
2584.824011,1.524660
2584.824011,1.463891
2584.824011,1.494604
2584.824011,1.466893
2584.824011,1.486055
2584.824011,1.465380
2584.824011,1.483664
2584.824011,1.497939
2584.824011,1.510517
2584.824011,1.455113
2584.824011,1.479247
2584.824011,1.458156
2584.824011,1.507123
2584.824011,1.483049
2584.824011,1.482667
2584.824011,1.474460
2584.824011,1.453856
2584.824011,1.507294
2584.824011,1.473223
2584.824011,1.493590
2584.824011,1.490676
2584.825125,1.490793
2584.824011,1.485186
2584.824011,1.461248
2584.824011,1.468884
2584.824011,1.454235
2584.824011,1.471728
2584.824011,1.441480
2584.824011,1.465775
2584.824011,1.464456
2584.824011,1.466218
2584.824011,1.459117
2584.824011,1.476409
2584.824011,1.492911
2584.824011,1.470283
2584.824011,1.466821
2584.824011,1.523695
2584.824011,1.445615
2584.824011,1.460093
2584.824011,1.454103
2584.824011,1.486871
2584.824011,1.509968
2584.824011,1.456913
2584.824011,1.487870
2584.824011,1.454964
2584.824011,1.519419
