62036.763151,1.665119
62037.820924,1.653149
62037.055848,1.642606
62037.659026,1.704182
62037.820924,1.696720
62037.574353,1.691768
62037.659026,1.669233
62037.820924,1.696426
62036.941214,1.633560
62036.936198,1.659598
62037.097698,1.763036
62038.592934,1.649331
62037.403827,1.655484
62037.574353,1.682694
62038.289660,1.626190
62036.730013,1.653196
62037.953821,1.705132
62037.659026,1.603911
62037.652059,1.682481
62037.574353,1.690676
62037.055848,1.688306
62037.403827,1.675827
62036.763151,1.672038
62037.652059,1.736009
62038.289660,1.681186
62037.659026,1.715164
62038.289660,1.644807
62037.652059,1.714613
62037.652059,1.632745
62037.403827,1.693224
62037.652059,1.667521
62038.289660,1.721646
62037.820924,1.760535
62036.936198,1.700676
62037.403827,1.646262
62036.936198,1.737766
62038.289660,1.693459
62037.820924,1.678247
62036.936198,1.617165
62039.011722,1.646557
62037.659026,1.654558
62037.652059,1.680380
62036.763151,1.647988
62038.494957,1.696990
62037.652059,1.672354
62037.574353,1.703340
62036.763151,1.660917
62037.953821,1.660994
62037.055848,1.640656
62036.936198,1.659785
