20379.490024,1.952836
20379.157202,1.865297
20379.384319,1.847072
20379.453941,1.953485
20379.257556,1.961249
20379.737564,1.953744
20379.523196,1.969333
20380.492877,1.857930
20379.345650,1.987372
20380.050953,1.952758
20379.606088,1.993597
20379.606088,1.904798
20380.130696,1.959495
20379.642218,2.000878
20379.237762,1.880632
20379.339235,1.942505
20379.848457,1.966631
20379.826261,1.969151
20379.807759,1.936897
20379.440835,1.966338
20380.141277,1.920309
20380.103819,1.969794
20379.559840,2.006865
20380.124673,1.931068
20379.737564,1.934769
20379.414680,1.942311
20379.606088,2.015741
20380.103819,1.980603
20380.050953,1.928986
20380.102956,1.949500
20379.642218,1.969790
20380.015201,1.944929
20379.257556,1.966556
20379.937746,1.854090
20379.606088,1.877475
20380.105058,1.929329
20380.897407,1.900053
20379.708874,1.973755
20379.887544,1.979767
20380.338223,1.978861
20381.202039,1.922303
20380.367666,1.950219
20379.423935,1.899456
20380.692283,1.935725
20381.064494,1.955596
20379.395851,1.946112
20380.283515,1.926725
20379.109427,1.978702
20379.737564,1.964662
20379.888251,1.947765
