rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.3823284721542527, 0.3755994097079677, 0.37574011408972824, 0.3734240106410906, 0.3758125537177069, 0.3773237483039298, 0.3757569153363306, 0.37305985558852994, 0.3761535217937708, 0.011321667713354846
2, 0.383629456911123, 0.36959627151281294, 0.371941617068252, 0.36940881291216787, 0.3806529339776519, 0.38561680178679403, 0.37702514342979015, 0.3787766876584707, 0.3812044841845884, 0.011274471818899604
3, 0.37941218429112145, 0.3716692856962332, 0.37745577445054707, 0.37604319081672444, 0.3796661443726074, 0.3800961871411179, 0.38004331733731006, 0.384777139004974, 0.37376861928376964, 0.010958786775510359
4, 0.3783907118702301, 0.37703935876162176, 0.36730554568932045, 0.37182904193041744, 0.37476300924203054, 0.37305957724142585, 0.38081166197633637, 0.36969574409956346, 0.3719712243060877, 0.011173528302463388
5, 0.3720103850419088, 0.3771334913019817, 0.3814285490877564, 0.3738837700046511, 0.37881112401594336, 0.38101174621112394, 0.373874544153462, 0.3828094076177541, 0.371376111900079, 0.011520249176538348
6, 0.3789823943728694, 0.3748200395285214, 0.3768089183134786, 0.3774775740573253, 0.3695044981630084, 0.3740065451145395, 0.3719317951474059, 0.37663066956270547, 0.3743376563093676, 0.01193050196274653
7, 0.3766686893775286, 0.3675195079354812, 0.3726391909854108, 0.37816190623853696, 0.37515766000661777, 0.38508800608747124, 0.3740455759572481, 0.3730580463397783, 0.3751611786213652, 0.011306903972952077
8, 0.38543710687824084, 0.38355706216769575, 0.3823815410664392, 0.37026162316030886, 0.3748943735102635, 0.37902649319382126, 0.3797124210008308, 0.37743397736151, 0.37756166148274506, 0.011232459615713293
9, 0.3750224544694613, 0.3773611961746141, 0.3812802093075837, 0.3803034745666347, 0.37969194832848213, 0.3846559214317201, 0.3802751290558719, 0.3741936594381183, 0.3811489812268881, 0.011313818919047194
10, 0.38712664538502456, 0.3727505899709963, 0.37394095247995773, 0.3665927004794666, 0.377971088991403, 0.3788702543659114, 0.3772113069843691, 0.37281507067641706, 0.3770109291698257, 0.012315598998037348
11, 0.37625598952503325, 0.3754241354169873, 0.3731366952700819, 0.3735577867747095, 0.3841458401999402, 0.3803486047101611, 0.37042072014973887, 0.3769195570742901, 0.3789470652634004, 0.011970854560401789
12, 0.3758795110709672, 0.36574692287970106, 0.3780465352602113, 0.37954711678930464, 0.36916429693951724, 0.3791063855921376, 0.3728172945469133, 0.3731740129080891, 0.3729606511594601, 0.011215227174127583
