rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.6804794930699969, 0.6873211246773027, 0.6960225789724618, 0.6850577263893143, 0.6852600561913246, 0.6718339656410673, 0.682828768395407, 0.6877229081876163, 0.6693996021088765, 0.021594047074029295
2, 0.6980719949571279, 0.6660614388392414, 0.6760397322071413, 0.6798359963642372, 0.6617240293170213, 0.6753320776658903, 0.6741733623317769, 0.6890236466025277, 0.6784228297423281, 0.02026329846337126
3, 0.6764430729185339, 0.6869320789037663, 0.6902888099351888, 0.6866047532273857, 0.667068686728535, 0.685439953061072, 0.6786521154604417, 0.667999994656, 0.6913511282504737, 0.021540578745376744
4, 0.7161112865583763, 0.6900634996432372, 0.6871553486454449, 0.6783059444698055, 0.6851746030440937, 0.6788654257911837, 0.6702516191603489, 0.6709036468309532, 0.6874203451675037, 0.021165396354853108
5, 0.6853408337034174, 0.6814138246599575, 0.6558839347789016, 0.6745590070491416, 0.6528084144393387, 0.6790064777217975, 0.6631963810699878, 0.6691724946014509, 0.6821947843479957, 0.020084467638791053
6, 0.6802647046018547, 0.6702556623198352, 0.6831109693276344, 0.6630530276658876, 0.6679152228565932, 0.6608328344045433, 0.6745107773332002, 0.6721274783860606, 0.6609765399596672, 0.020692136230900073
7, 0.6758396124465327, 0.6710990522068087, 0.6690735472406069, 0.6673616125592117, 0.6855691801003948, 0.6683781603425839, 0.6720326231516582, 0.6618343931508082, 0.6511145779345083, 0.021838756944943097
8, 0.661185002208358, 0.671402741605955, 0.681712981110415, 0.6751337439946854, 0.6616250835301668, 0.6778259410765909, 0.6645547117925898, 0.6690337079253064, 0.656960728858511, 0.022876231830753036
9, 0.6611753847048976, 0.6775632386709732, 0.6729226038067232, 0.6710297017876902, 0.6716006930919153, 0.6630156604298993, 0.6666293354238829, 0.6654187846392067, 0.6687133754043209, 0.021313289974428738
10, 0.6768533089666142, 0.6672413839120096, 0.6824168475071313, 0.6855489704768336, 0.6781426486624315, 0.6567717435779217, 0.6706818151332645, 0.7023325165206167, 0.6541317578351902, 0.020715300142533696
11, 0.6856486201664344, 0.6747656538884045, 0.6740070528098006, 0.672029461771604, 0.6786240219331283, 0.6646788338342796, 0.6763026264888802, 0.6671625908592054, 0.6768468952017647, 0.020828306334814816
12, 0.6776256809291061, 0.6678095113437462, 0.6675839269823405, 0.6837948150574353, 0.6910711533770229, 0.6739911531921231, 0.6700926269038169, 0.6660831778029113, 0.67652956569508, 0.021591086922952293
13, 0.6726930999177969, 0.6850337927169947, 0.662024988795227, 0.6740738393965152, 0.6729950635812086, 0.6666644444518518, 0.6680200753393041, 0.6795200142427394, 0.6766403453572323, 0.021081961247265326
14, 0.6915581496670148, 0.6710832894892251, 0.6872318507222462, 0.6713482014581682, 0.6563600633781277, 0.6710089895074324, 0.6700225864613897, 0.6823791284790247, 0.6610534415433746, 0.02227484877994973
15, 0.6819305453739536, 0.676606924530587, 0.6760196234976309, 0.6895819340566588, 0.670065237551528, 0.6795380228705318, 0.6781845000932504, 0.6761540089509268, 0.6745717481257024, 0.02107087185641819
16, 0.6743415728882319, 0.6759213822321898, 0.6857976787120171, 0.6706372864942368, 0.6764398699070842, 0.6769481552485822, 0.6687992445243733, 0.6738090425173506, 0.6647283188887869, 0.020296285170925167
17, 0.6763858808505688, 0.669014908997247, 0.6635158510619239, 0.674373860729659, 0.6774783173064546, 0.6797639044007235, 0.6602464303776742, 0.6807263895157244, 0.6716435453376184, 0.020517894640775164
18, 0.67704898720242, 0.6933447226759779, 0.6742865542541076, 0.6643882578676857, 0.6808227879557002, 0.6762171062641371, 0.6877063548881136, 0.6751925480348859, 0.676802918374184, 0.021231929186590358
19, 0.6778268599738494, 0.671952694530305, 0.6744602800224191, 0.6778153739371855, 0.6799584953334449, 0.6803901357038126, 0.6774985128907641, 0.6699557025289488, 0.6836410173672164, 0.020572225080961477
20, 0.6738798768686689, 0.673836738791905, 0.6782143971352224, 0.6881819883504553, 0.6807319502221569, 0.6728098693134109, 0.6767456654440128, 0.6801624499995579, 0.6640101832601705, 0.020412760302243576
21, 0.6870949146044085, 0.6808825872448903, 0.687826029538001, 0.6768785070767648, 0.6816753398492407, 0.661598381994997, 0.6676770846547776, 0.6585485195500006, 0.6658818139686024, 0.020956236860046558
22, 0.6746563974967549, 0.6881360527552624, 0.6634405762910223, 0.6823986859730903, 0.6818059403024355, 0.6771516833313695, 0.6829462849087993, 0.68705950897231, 0.6664716126413669, 0.021989743236103414
23, 0.686355930458417, 0.6724311951590333, 0.6787838636784791, 0.6736020736166234, 0.6638678000217748, 0.6742915555771328, 0.6714649552367887, 0.6697771115728108, 0.6854756618438884, 0.021493781719985717
24, 0.6801818806348818, 0.6765849509915691, 0.6695277820553164, 0.7011555745023372, 0.6710783356451981, 0.6530590920519443, 0.6581463046072216, 0.6715339446978366, 0.6679049624670806, 0.020042088787295097
25, 0.6827989293712787, 0.6705437506328257, 0.6708365868907799, 0.6782323366256992, 0.6735362877778084, 0.6664054357358582, 0.6734696076635454, 0.6868056394984671, 0.6574323715755169, 0.0202692506447902
26, 0.6721003741582783, 0.6752431550601372, 0.6707839384810634, 0.6742574571189114, 0.6841629949919269, 0.6644712536446249, 0.668000440880291, 0.6786935691748239, 0.667154579048811, 0.021340473229688774
27, 0.6882681933372886, 0.6747738495443252, 0.6733163388289414, 0.6712977259118237, 0.6755884882423957, 0.6695201615953863, 0.6695129895562669, 0.6738839639202525, 0.6600991204839319, 0.02107948951125707
28, 0.680205939150137, 0.6794438344548687, 0.6843465311843027, 0.6704106868826775, 0.6919040993242173, 0.6733326600006734, 0.6592913936101478, 0.6693426987763746, 0.6658348170352506, 0.02158826879657102
29, 0.6838149213886366, 0.6759798666156528, 0.6807889527015066, 0.6700935249532777, 0.6713856123406047, 0.68812658226106, 0.6764307186129382, 0.6786042196967589, 0.6805860117795827, 0.021314707348428663
30, 0.6787746488529047, 0.6762011022077966, 0.6876467696073881, 0.6716304635459133, 0.6827695591288679, 0.6730811298339845, 0.6740447606163735, 0.6700872386576009, 0.6253349450299317, 0.02183095284621157
31, 0.6707011576972683, 0.6704520388781728, 0.6794733809508279, 0.6537323541294311, 0.6770847439265498, 0.6746946332090097, 0.6694372442749726, 0.6677065082688773, 0.6567907234878214, 0.02037768033488028
32, 0.6704542864153894, 0.6822608760911909, 0.6937314426839082, 0.6749683271112503, 0.6837242184690321, 0.6830381811512881, 0.6715276313474471, 0.6784145452078493, 0.6732528751264033, 0.021734720176562434
33, 0.6680727370873232, 0.666438744616008, 0.6822329484402448, 0.6874194000753412, 0.6688752928837689, 0.6724569694785231, 0.6726315633706375, 0.6527427925772701, 0.6711476961177462, 0.021224066180883162
34, 0.6736270302276657, 0.6828157135014516, 0.6828474191098948, 0.6784637951365001, 0.6649754125341216, 0.6746978197139956, 0.6842299368387345, 0.6608083801075532, 0.6707929376236356, 0.020295482333198684
35, 0.6734038476949049, 0.6873664790614423, 0.6820268200226706, 0.6645304228672892, 0.6789405540019133, 0.6814435427432055, 0.6794826147578188, 0.6626018253355085, 0.6798244421360627, 0.0213150685363648
36, 0.6803151491897106, 0.6883657920749824, 0.6853460003550093, 0.6949077162552812, 0.6941287122871194, 0.6690865296154426, 0.6698641515500656, 0.6717712323374548, 0.6839982708523713, 0.02107683799459198
37, 0.6770856608152924, 0.6928249660862179, 0.6773190897644216, 0.6775558932795264, 0.6821733770924816, 0.6740438519449198, 0.6700629926219364, 0.6865411166042029, 0.670273632507735, 0.02045194963731944
