rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.5120757708276579, 0.525723658616085, 0.5255164512925077, 0.5199264408071546, 0.5269109214934342, 0.5187531870898932, 0.5155114827605227, 0.5205714208372246, 0.5176562182935567, 0.01824159855360176
2, 0.5361076547059261, 0.5218980597395834, 0.5174869179307148, 0.5231882253350759, 0.5278387431526119, 0.5095429756188782, 0.5195174929332633, 0.5012669522217404, 0.5141850809198771, 0.019199630752701362
3, 0.5413974116872542, 0.525442724903936, 0.5319018789965777, 0.5288822602312273, 0.5244570034414868, 0.5252575337688068, 0.519941038686213, 0.5229512860418026, 0.4982464217187609, 0.018812767977297654
4, 0.5119056455514119, 0.5194988706094553, 0.5292055301977905, 0.5255791488035454, 0.5182321856390606, 0.5356536420698085, 0.5143017017214707, 0.5229102675522674, 0.5061840505455145, 0.020059850570161134
5, 0.5098791637369859, 0.5113760720999352, 0.5129754577151765, 0.5157220443840707, 0.5239571549755233, 0.5161447496981844, 0.5177942585937019, 0.508680376281048, 0.5160185044235687, 0.01868138281389001
6, 0.5118377842747054, 0.517578787136925, 0.5212601150525326, 0.5133818102664041, 0.5215363208324555, 0.5174962908453354, 0.5179844190286756, 0.5298049734912081, 0.5018881030436503, 0.019275790434146123
7, 0.5077861387586559, 0.5160627098762534, 0.5184057364705175, 0.5169855605932926, 0.5268259788426687, 0.5162654595691868, 0.5276585416045568, 0.5069258747639627, 0.5147835541068403, 0.019582807477836032
8, 0.538233410300711, 0.5299355280436582, 0.5188996214627262, 0.5203241203010179, 0.5189313957126925, 0.5260632790997164, 0.5155728788042834, 0.5242345781982373, 0.514237963617664, 0.020019575541355847
9, 0.5031770599565658, 0.5245183479140691, 0.5085256874123111, 0.5128407634557878, 0.5220547238643743, 0.5207912902864612, 0.5135650504603341, 0.5093024084910898, 0.5107387938801234, 0.018747607336613667
10, 0.512096224929049, 0.5201335911115411, 0.5289720644563041, 0.5123924680356768, 0.5162214858609516, 0.5234182562006744, 0.5156404047570922, 0.5173327152931828, 0.5129775628743775, 0.019415509295213906
11, 0.5016058912608716, 0.5246694320243531, 0.5222971254333107, 0.5262196851417136, 0.5150956506868543, 0.504670727583788, 0.5096265915001419, 0.5132908978638373, 0.5141718619448551, 0.018896960599629285
12, 0.5249900514385253, 0.522439835828506, 0.5208941043121698, 0.5196489667299945, 0.5180931065121713, 0.520803224396923, 0.515655826549881, 0.5182359455707151, 0.5136787514729738, 0.01974724474592958
13, 0.5103355711548129, 0.5095003991935628, 0.5055591281733947, 0.5238163583658187, 0.513384182325312, 0.5232013645091587, 0.5210200321781973, 0.5207045132063682, 0.505905690073068, 0.019396199039372206
14, 0.49978059631821625, 0.5129086278924841, 0.5208376736472804, 0.5145298072262624, 0.5134013145127256, 0.5156494450065023, 0.5135080869821078, 0.5152936581263613, 0.5165011796886944, 0.01973080434932434
15, 0.5317361397657808, 0.5215107540732598, 0.5086120739420233, 0.5248671561227853, 0.5260898477285545, 0.520014310793833, 0.5179345185746856, 0.5143054048354995, 0.5096673706871947, 0.019014947383929243
16, 0.5147991897060754, 0.5122538812195946, 0.5204765900039348, 0.5104530577159063, 0.5257806001680395, 0.5233651120629378, 0.5169705936786904, 0.5170566652740607, 0.5062106990668512, 0.019676720145761994
17, 0.5084837979265048, 0.5180493576706015, 0.518735426776604, 0.5260450147239999, 0.5141311517720302, 0.5324198428616076, 0.5312265596280564, 0.5132039682983645, 0.5178419867318527, 0.019210234229233344
18, 0.5078330712068297, 0.525231876742785, 0.5217379508533285, 0.5249737906835001, 0.5261468686369113, 0.5232101243251898, 0.5168428756310651, 0.5177628915193545, 0.5121714996022988, 0.019164735659842808
19, 0.5162897149409597, 0.5231780976721191, 0.5185258931089983, 0.5204221456276473, 0.5233941482440649, 0.5234464762891833, 0.5240782511718389, 0.5136164866783292, 0.5159988008187869, 0.01872087838660924
20, 0.5085595660562935, 0.5189887607793965, 0.5212628321877714, 0.5112377731096088, 0.5241502214534686, 0.5240625961327324, 0.5193210811641724, 0.5234319548927279, 0.5096936078814942, 0.018795097426642923
21, 0.5207495252066204, 0.532085840344451, 0.5120170399270888, 0.5190402116023135, 0.5334884006284494, 0.51836918979414, 0.5087349795997274, 0.5221973018065416, 0.5235898155497798, 0.019041774492301544
22, 0.5076672992201214, 0.5305619606174468, 0.5219171268670932, 0.5204587114899588, 0.5244707565595558, 0.5174408616839181, 0.5261889502425205, 0.5168743984874188, 0.5197942862132883, 0.019540546262223735
23, 0.498289620876342, 0.5225277383849921, 0.5258024402491251, 0.5182759653667269, 0.5147679194573522, 0.5199350913032017, 0.5137639942889994, 0.5278599186462294, 0.5141552070040278, 0.01908544093857618
24, 0.517848154492747, 0.5170478429539564, 0.5088809910559077, 0.5283446328638816, 0.5180013229753789, 0.5179186919445516, 0.5122533564120546, 0.5182660269881851, 0.5114493041220768, 0.019279950159015246
25, 0.516857568009411, 0.5158827398532313, 0.5203899177575774, 0.5175337858993779, 0.5203111252404488, 0.5175999511385646, 0.5216663693168362, 0.5148142961870794, 0.5076077714749813, 0.01893849005691395
26, 0.5148506083732214, 0.5116576069159735, 0.5034836030494995, 0.5216236474950849, 0.5271075605145835, 0.5190119258560323, 0.513979734807016, 0.5275001661625524, 0.5103017158895197, 0.018760870048105872
27, 0.49609548052056296, 0.5136098917156265, 0.5229969608646604, 0.5248674316084615, 0.5229184707353907, 0.524502391468654, 0.5174853111794422, 0.5204912187926477, 0.5055172148832356, 0.01947231354412736
28, 0.5048967410430056, 0.5282243474448468, 0.5177508282718876, 0.5258546979332859, 0.5147978646184576, 0.520396687987319, 0.5184699743668445, 0.518913084652886, 0.5142456325118431, 0.01917611398696358
29, 0.5184070801965385, 0.5239255858011975, 0.5288562478812696, 0.5244358250503065, 0.528288250974956, 0.5233949700696586, 0.5157688592172796, 0.5113227305451927, 0.509570498314086, 0.01967398901715302
30, 0.5129520389843549, 0.5263047093745395, 0.5189863366467151, 0.5187601839108604, 0.5135951196137354, 0.5268159873901326, 0.5215251690654217, 0.5068603549036205, 0.5040027901594464, 0.019371988418572954
31, 0.5076683301265618, 0.5170058742207428, 0.5195153337548334, 0.5174470198932507, 0.5265743652014384, 0.5134010509319513, 0.5185129877133162, 0.5088934214329625, 0.5012694649199096, 0.019472125477130356
32, 0.5141575862152294, 0.532738371120466, 0.5183979429969622, 0.5207020730190931, 0.5068855330813774, 0.5293859493557638, 0.5175728936724127, 0.522913548794632, 0.5187706794962114, 0.01932583561772763
33, 0.5085031903490163, 0.5184092301726614, 0.5204232289867412, 0.5227044519260875, 0.5128725891141767, 0.5088053860102941, 0.5259252207965558, 0.5031423757074811, 0.5034491299895585, 0.01947985400316941
34, 0.539348143833363, 0.527912307430788, 0.5156739084472542, 0.5261861815089757, 0.5226962554562955, 0.5266650515605085, 0.5129228343500318, 0.5210515236588655, 0.515512811524392, 0.019170726147806492
35, 0.5326302613883008, 0.5259091786403038, 0.5246680556378993, 0.5217139974300368, 0.5135705892503513, 0.5215276169734292, 0.5122693635258065, 0.5152174629867775, 0.5137167509675855, 0.019556373829003448
36, 0.5183149167404834, 0.5301285296620165, 0.5265718696882062, 0.5160824183622125, 0.5059320533252384, 0.5383507624392673, 0.5213375645090069, 0.527457318153815, 0.5199640184899205, 0.01919506898640611
37, 0.5263011084427645, 0.520156317376498, 0.5214759437932368, 0.5288777848059759, 0.5260989813145425, 0.5241705525176961, 0.5296576504810351, 0.5112521485371542, 0.5062332500073404, 0.01906383492716843
38, 0.5066484948739839, 0.510148902261592, 0.5200803003983815, 0.5296195001663005, 0.5207842385691765, 0.5229258538202609, 0.5189919929915321, 0.5150173921373326, 0.5160461985198763, 0.019363498190994227
39, 0.5051099447561254, 0.5237340562259933, 0.5190119258560323, 0.5206112600927, 0.5248263874310378, 0.5199421200431967, 0.5138830648808203, 0.5142181313313107, 0.511134555149374, 0.018935577057829046
40, 0.5053412038541363, 0.5212677231025855, 0.5197642972864666, 0.5211446629835637, 0.5199599630828426, 0.5149508247709885, 0.5269109214934342, 0.5132982750611467, 0.513262444946187, 0.01963067283993744
41, 0.5202093530520422, 0.5093571454403112, 0.5131025876789702, 0.5143019662278471, 0.5132137134809952, 0.5204362296476907, 0.5135542369765214, 0.5123158160601786, 0.5182082844922025, 0.019527463502780167
