rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.061882941979419966, 0.061507567706607924, 0.06248583524222352, 0.06314579201493675, 0.06174588210537651, 0.06133736556996275, 0.06146983472359658, 0.061624379196003984, 0.06100897869139401, 0.003963219578494952
2, 0.06188605551835172, 0.06301580801956817, 0.06456784996291223, 0.06385770256078327, 0.06185271520121399, 0.06203161478466469, 0.06086353178902266, 0.06190989806782923, 0.060838304380485674, 0.003988695749061067
3, 0.06284210061284246, 0.061981716633227525, 0.06248417588245776, 0.06200612508904855, 0.06067314672053147, 0.06110908840028507, 0.060193574107228476, 0.06216233420062221, 0.06003663315281718, 0.00392834962132497
4, 0.06228254050981, 0.0629936219587703, 0.06375281046295825, 0.06479814729137265, 0.06167523253412922, 0.06248307489708725, 0.06341225665070918, 0.06251444083583307, 0.06141101761556617, 0.003919083912881257
5, 0.06240605158970991, 0.06319567377584293, 0.06348207161552159, 0.06371641810254801, 0.060610156383294984, 0.061643110676568275, 0.06197340423751827, 0.06234344003620907, 0.06073723831664558, 0.0039778376683669014
6, 0.06232624222745014, 0.06318689286479073, 0.06189073982086096, 0.063262859140879, 0.06170476061483857, 0.062022115721979916, 0.06223721890248897, 0.061209006415622, 0.06159766732097763, 0.0040077510064775316
7, 0.06246307261226004, 0.06238174759970631, 0.06280654303491767, 0.0629837426993182, 0.06195855963697241, 0.06279944738998275, 0.0626138985949128, 0.0613641533566284, 0.06287136939060857, 0.0040060355412188265
8, 0.061175328552807676, 0.06309769289595696, 0.062244652982013725, 0.06277424498276847, 0.06105236076352815, 0.06112477283742235, 0.06192012192815049, 0.06152564905868218, 0.06170646260421759, 0.003975526642089192
9, 0.06093521416777853, 0.06249476215774665, 0.06190409953089692, 0.06104032366509543, 0.061724470604646746, 0.06210906612870279, 0.06284918615017625, 0.061424853908663084, 0.060554061182249014, 0.003971143873656977
10, 0.06180721834141566, 0.06102248171964771, 0.06243504414095185, 0.0620369946450907, 0.0607442888371496, 0.06225272052170269, 0.06180629770325944, 0.061946258523418, 0.06089205768450766, 0.004012919159839835
11, 0.06276206299403157, 0.0622952782484013, 0.06459054984707864, 0.06366955399604765, 0.06194281278472401, 0.06090889594525216, 0.06115493915725681, 0.062471864234145545, 0.06236990806613181, 0.003998221527093205
12, 0.06220987259480303, 0.060732819201676815, 0.0621914835977425, 0.06473037823189878, 0.06193367460852498, 0.06187320892528463, 0.06251215079931162, 0.061835580551695815, 0.06087202709389577, 0.003980456468239373
13, 0.0620067787050616, 0.06242569001924334, 0.06213279131999935, 0.06397150044066768, 0.06312841974540813, 0.06259563831088424, 0.06250711799806204, 0.0618842516956285, 0.06137505282090483, 0.003981718227442411
14, 0.06170134549656071, 0.06359640601446474, 0.06242529642808072, 0.06290488730715249, 0.06288245502159477, 0.06180099597249089, 0.06239047741630053, 0.059987002016403085, 0.06133749348749162, 0.003979892136246943
