rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.06627289521426856, 0.06798525427028979, 0.06679383321927174, 0.06820317042437718, 0.06864621293258956, 0.06896849953442814, 0.06755159709201182, 0.06703140689538677, 0.0666320890545866, 0.005395145559165861
2, 0.06674993944111744, 0.06752161181109641, 0.06726518782357498, 0.06876594897250263, 0.06869618555499202, 0.0694247162542422, 0.06695714013198725, 0.06794176140918823, 0.06711306699467955, 0.005343799171135067
3, 0.06680377027118656, 0.06812166365637035, 0.06773598302048567, 0.06782370746495532, 0.06797117858896999, 0.0690423065709013, 0.06728919942405828, 0.06759090469750029, 0.06704475887989395, 0.0053557320043120075
4, 0.0670652443559064, 0.06856182521451624, 0.06756925223338339, 0.06740878344537347, 0.06887993510959073, 0.06861020627589906, 0.06726303418031619, 0.06701611549932635, 0.06669499870211533, 0.00538630855413612
5, 0.06744226621661094, 0.06789256192175057, 0.0671618555047603, 0.06824001295468406, 0.0687035010410985, 0.06897617762855625, 0.06649300909125666, 0.06732001640184879, 0.06679107171684646, 0.005343820845370869
6, 0.06657205446286404, 0.06787637296084952, 0.06767382461732821, 0.06851711759723075, 0.06863389247306514, 0.06916650556634746, 0.067558940108324, 0.06838531266756538, 0.06642871016967752, 0.005432229224776128
7, 0.0671855180272182, 0.06759166765068869, 0.06827461113683168, 0.06817957600348916, 0.06871797141249927, 0.06896768139965771, 0.06731899218891002, 0.06778386680253265, 0.06747514030274611, 0.0051457608810201285
8, 0.06734070220190629, 0.06801314558077785, 0.0675168067899222, 0.06885645810917687, 0.0686311839785168, 0.06892816768182923, 0.06716336211731155, 0.06784189636010587, 0.06675123603263762, 0.005412355806452164
9, 0.06695393923836278, 0.0673541005782619, 0.06735936795357861, 0.0678665518274121, 0.06812430887888643, 0.06920330935761612, 0.06771268316788642, 0.06738466827639655, 0.06655629857528256, 0.005349378759259207
10, 0.06701656461830983, 0.06707836685105169, 0.06675952917174456, 0.0683140835631533, 0.06788136753531511, 0.06926074474832135, 0.06735311615590442, 0.06745662876053841, 0.06667486322985305, 0.005416865296346002
11, 0.06748038109140339, 0.06770770421591499, 0.06760036744855731, 0.06892184930830376, 0.06852412734523826, 0.06923482639159578, 0.0677759327662747, 0.06819254765926012, 0.06683880778816483, 0.005345508891591198
12, 0.066912315158075, 0.06710926119213026, 0.06755756630893359, 0.06886809500932199, 0.06839990194190057, 0.06879254905149522, 0.06761217332840395, 0.06751306445310232, 0.0664435757168398, 0.005190742636486463
13, 0.06754635436114388, 0.06825283991535283, 0.06788198038889587, 0.06837528761210043, 0.06882798468770059, 0.06873875992390069, 0.06743783630827481, 0.06756927962701757, 0.06684244447097347, 0.00537914482742832
14, 0.06686167542922354, 0.06848347387625982, 0.06748873798557051, 0.06900421670967469, 0.06884430378788244, 0.06979641711260179, 0.06762123049676923, 0.06814714058005483, 0.0673555296296638, 0.005397910013450188
15, 0.06717405920546926, 0.06826329507881032, 0.06786656103915106, 0.06846669252881867, 0.06877603215802201, 0.06902813766364328, 0.06737828466611062, 0.06778000751409163, 0.06657927471068142, 0.005330339700843427
16, 0.06708153465378415, 0.06856945063664678, 0.06771352681977057, 0.06775225196628891, 0.068591429048237, 0.06936844264447209, 0.06761165676347461, 0.06798610472797127, 0.06640069646362506, 0.005410975346432962
17, 0.06597043666821586, 0.06825396727891157, 0.06820106328185699, 0.06830182604248906, 0.06786515627784592, 0.06872795078473917, 0.06756386525035689, 0.0678851508156876, 0.06736734090596139, 0.005373122379175604
18, 0.06698805301568492, 0.0679352302797104, 0.0671531689916213, 0.06727511174732437, 0.06754338885985274, 0.06883355145538564, 0.0674665000154161, 0.06714266789645178, 0.06638313985082116, 0.0053837607084615624
19, 0.067508470287767, 0.067591114850552, 0.06786371933628739, 0.06805064437835669, 0.06840743523149828, 0.06888291000537355, 0.0678842936652821, 0.06853353383503992, 0.06722924547474907, 0.005414781465376317
20, 0.06611445231514962, 0.06866969294003454, 0.06818540566395709, 0.06821743078147842, 0.06866217249860272, 0.06887041432372387, 0.06740796100152861, 0.06718745002933404, 0.06654922503094705, 0.0053667839394825985
21, 0.06650629339078414, 0.06793335656201238, 0.06801345550998428, 0.06834831311920582, 0.06836548516523665, 0.06883601533363543, 0.06720151456085456, 0.06771996952872252, 0.06652040160761184, 0.005359564212547583
22, 0.06643528143945059, 0.06740317668475589, 0.06731278866248008, 0.06779975883625783, 0.06890721698358933, 0.06879378423393684, 0.06679212454059541, 0.06692343403681686, 0.06652907124152495, 0.005408649367116089
23, 0.06683789644564087, 0.06815339202158227, 0.06802638253588612, 0.0679677137047651, 0.06831656173128924, 0.06896206438215575, 0.06753595344017342, 0.06724146011603052, 0.06669330397227319, 0.005359301421062182
24, 0.06700181869736672, 0.06767553748588627, 0.06657003360588436, 0.06860506622344134, 0.06821509939860886, 0.06909951311101072, 0.06798771788278904, 0.06762621045844755, 0.06638968006945954, 0.005361368371755697
25, 0.06682322010673272, 0.06854933766601708, 0.06835393805834487, 0.06783254992390884, 0.0683510507231097, 0.06794103669189656, 0.06792583042723989, 0.06772118025285599, 0.06676646026928248, 0.005241326555850837
26, 0.06713921484045204, 0.06760884550864973, 0.06787258144540093, 0.06835497998839606, 0.06840100141802116, 0.06901096453105565, 0.06782711627724632, 0.06797383061900233, 0.06667387188975556, 0.005428009485359727
27, 0.06644089607241951, 0.06655511585548515, 0.0671660462203147, 0.06831301954613103, 0.0682032634579532, 0.06865408338010966, 0.06603257347229845, 0.06770691571978546, 0.06665894756053915, 0.005369467097733929
